anchor_date,gate_patch_5,gate_patch_10,gate_patch_20,gate_patch_30
2025-08-26,0.42462024,0.26261178,0.14231853,0.17044944
2025-08-27,0.44443595,0.24166141,0.14876646,0.16513614
2025-08-28,0.42325738,0.2795794,0.13892066,0.15824261
2025-08-29,0.39251274,0.30094957,0.12839048,0.17814727
2025-09-02,0.3730431,0.31780633,0.12968268,0.17946786
2025-09-03,0.36057633,0.3249882,0.13549602,0.17893949
2025-09-04,0.36367905,0.32696408,0.13922147,0.17013533
2025-09-05,0.35608694,0.3147913,0.14035438,0.18876733
2025-09-08,0.35969418,0.2991879,0.15136296,0.18975492
2025-09-09,0.41595155,0.24861865,0.1400044,0.19542532
2025-09-10,0.4201001,0.2152583,0.14222734,0.22241428
2025-09-11,0.41624066,0.18296076,0.17414351,0.2266551
2025-09-12,0.482134,0.15984218,0.16316701,0.1948568
2025-09-15,0.49022067,0.15660094,0.17555909,0.17761928
2025-09-16,0.46934977,0.1666954,0.1818251,0.18212973
2025-09-17,0.43746242,0.20618075,0.15835018,0.19800663
2025-09-18,0.38178024,0.2474334,0.16072074,0.21006572
2025-09-19,0.38039225,0.28499568,0.13062572,0.20398635
2025-09-22,0.32922143,0.35200652,0.09951665,0.21925539
2025-09-23,0.34154972,0.34396976,0.09002555,0.2244549
2025-09-24,0.3960292,0.28918716,0.09735168,0.21743193
2025-09-25,0.41412884,0.28087333,0.10699723,0.19800061
2025-09-26,0.4003682,0.29383236,0.107487336,0.19831201
2025-09-29,0.38962764,0.28358823,0.12631088,0.20047334
2025-09-30,0.39382178,0.2730934,0.12891735,0.20416746
2025-10-01,0.4196907,0.26067564,0.112747304,0.20688641
2025-10-02,0.3887106,0.27344894,0.12995818,0.20788224
2025-10-03,0.41103122,0.24882495,0.13641909,0.2037247
2025-10-06,0.39955044,0.25728184,0.15621018,0.18695754
2025-10-07,0.41566885,0.25897777,0.15578684,0.16956651
2025-10-08,0.40076247,0.2738437,0.15560123,0.16979255
2025-10-09,0.39585194,0.2683214,0.16332732,0.17249928
2025-10-10,0.3879421,0.27545044,0.16469985,0.1719076
2025-10-13,0.4004424,0.25898084,0.17312047,0.1674563
2025-10-14,0.3937003,0.2826812,0.15012293,0.17349552
2025-10-15,0.39482817,0.28394693,0.13958012,0.18164475
2025-10-16,0.41055033,0.28982627,0.13406448,0.16555892
2025-10-17,0.4100278,0.2980885,0.11670194,0.1751818
2025-10-20,0.39835557,0.31459394,0.11849801,0.16855247
2025-10-21,0.40757835,0.2983019,0.121117346,0.17300236
2025-10-22,0.39238745,0.3087779,0.12496758,0.17386708
2025-10-23,0.40232784,0.2882023,0.13702576,0.17244412
2025-10-24,0.40727195,0.262935,0.14278828,0.18700477
2025-10-27,0.42093816,0.22935413,0.15523823,0.1944695
2025-10-28,0.45869622,0.21018673,0.15526652,0.17585057
2025-10-29,0.46683705,0.20436445,0.14703631,0.18176225
2025-10-30,0.46120054,0.20370823,0.13990737,0.19518389
2025-10-31,0.461122,0.20060422,0.12898076,0.20929298
2025-11-03,0.45376518,0.2056924,0.14406656,0.19647592
2025-11-04,0.4408117,0.2347939,0.12395367,0.20044075
2025-11-05,0.43020752,0.24067417,0.11205526,0.217063
2025-11-06,0.4481291,0.23008884,0.10687599,0.21490607
2025-11-07,0.44035205,0.26505515,0.09746078,0.19713202
2025-11-10,0.42013222,0.2853959,0.1125233,0.18194856
2025-11-11,0.4335215,0.27713758,0.12668993,0.16265102
2025-11-12,0.41926575,0.27700648,0.13794863,0.16577907
2025-11-13,0.39434236,0.29014376,0.15540366,0.16011016
2025-11-14,0.4149462,0.2904959,0.14111258,0.15344532
2025-11-17,0.39025578,0.29677907,0.15609919,0.15686598
2025-11-18,0.38411573,0.2983256,0.17359042,0.14396825
2025-11-19,0.3725161,0.2947616,0.18704277,0.14567949
2025-11-20,0.39452893,0.28047207,0.1818988,0.14310022
2025-11-21,0.40112874,0.27649516,0.16730985,0.15506619
2025-11-24,0.40028143,0.27176568,0.17051944,0.15743345
2025-11-25,0.39111272,0.28565735,0.15956832,0.16366161
2025-11-26,0.37571612,0.2994152,0.14766398,0.17720465
2025-11-28,0.39485034,0.27873147,0.13703169,0.18938658
2025-12-01,0.44484058,0.2561732,0.1142447,0.18474145
2025-12-02,0.45295683,0.25840312,0.10942666,0.17921345
2025-12-03,0.48562244,0.24202593,0.09311368,0.17923799
2025-12-04,0.4515638,0.25394788,0.10550398,0.18898432
2025-12-05,0.4501947,0.25079513,0.1113406,0.1876696
2025-12-08,0.44723472,0.25020376,0.11896443,0.18359716
2025-12-09,0.42188033,0.26527473,0.12542465,0.1874202
2025-12-10,0.44147363,0.2324471,0.1420583,0.18402104
2025-12-11,0.4326175,0.22302045,0.1580247,0.18633737
2025-12-12,0.43350506,0.19968566,0.1801215,0.18668775
2025-12-15,0.44073245,0.204307,0.17350204,0.18145852
2025-12-16,0.45021662,0.20858265,0.17201146,0.16918929
2025-12-17,0.45516345,0.21178898,0.16730699,0.16574058
2025-12-18,0.4253838,0.21790285,0.1804991,0.17621419
